customer_id,age,gender,region,tenure,monthly_charges,total_charges,contract,internet_service,support_tickets,satisfaction_score,payment_method,churn
C00298,43,Female,Central,23,73.76,1806.68,Month-to-month,No,3,8.0,Credit card,Yes
C00299,34,Male,West,70,92.06,6421.74,Month-to-month,No,0,10.0,Electronic check,No
C00300,19,,South,51,138.55,7030.56,Two year,DSL,1,7.0,Bank transfer,Yes
C00301,38,Male,North,50,53.17,2644.21,Month-to-month,No,5,5.0,Mailed check,No
C00302,65,Female,West,60,90.89,5356.61,Month-to-month,Fiber optic,0,9.0,Electronic check,No
C00303,18,Male,North,61,95.26,5688.57,One year,Fiber optic,2,4.0,Electronic check,No
C00304,69,Male,North,17,88.15,1270.62,Month-to-month,No,1,7.0,Credit card,No
C00305,48,Male,Central,31,124.95,3780.53,Month-to-month,Fiber optic,3,7.0,Bank transfer,No
C00306,25,Female,East,39,94.58,3418.6,One year,Fiber optic,0,1.0,Electronic check,No
C00307,35,Male,West,71,83.41,5994.97,Month-to-month,DSL,1,10.0,Electronic check,No
C00308,49,Female,South,3,39.15,39.15,Two year,DSL,0,7.0,Credit card,Yes
C00309,35,Male,North,35,105.87,3646.6,One year,No,1,3.0,Bank transfer,Yes
C00310,24,Male,North,16,40.19,637.47,Month-to-month,DSL,0,9.0,Electronic check,No
C00311,55,Female,South,15,28.06,300.57,One year,DSL,3,4.0,Credit card,Yes
C00312,56,Female,North,55,81.18,4288.65,Two year,DSL,3,1.0,Bank transfer,Yes
C00313,24,Male,East,15,90.83,1395.72,Month-to-month,Fiber optic,2,7.0,Electronic check,Yes
C00314,34,Male,South,58,139.89,8396.97,One year,Fiber optic,0,,Electronic check,No
C00315,31,Male,East,72,106.92,7834.76,Month-to-month,No,2,6.0,Electronic check,No
C00316,55,Female,East,56,122.59,7057.02,Month-to-month,Fiber optic,1,7.0,Bank transfer,No
C00317,59,Female,South,13,64.83,648.02,One year,No,1,2.0,Bank transfer,No
C00318,59,Male,East,11,83.53,890.11,Month-to-month,Fiber optic,3,8.0,Bank transfer,Yes
C00319,71,Female,North,32,137.04,4355.58,Month-to-month,Fiber optic,3,5.0,Credit card,Yes
C00320,61,Male,South,40,73.0,3134.26,Month-to-month,DSL,0,4.0,Electronic check,No
C00321,36,Male,Central,57,117.84,6854.4,One year,DSL,3,2.0,Credit card,No
C00322,24,Female,Central,31,85.49,2625.57,One year,No,4,8.0,Credit card,No
C00323,53,Female,East,13,50.76,359.88,Month-to-month,Fiber optic,2,2.0,Bank transfer,Yes
C00324,70,Male,Central,72,91.75,6432.18,Month-to-month,Fiber optic,1,2.0,Mailed check,No
C00325,73,Female,East,66,50.08,3400.22,Two year,No,0,3.0,Credit card,No
C00326,31,Male,North,48,25.35,1168.69,Month-to-month,No,6,5.0,Bank transfer,No
C00327,31,Female,Central,51,52.13,2642.1,Month-to-month,DSL,2,9.0,Electronic check,No
C00328,20,Male,East,68,47.21,3302.32,Month-to-month,Fiber optic,4,8.0,Credit card,No
C00329,26,Male,West,35,67.66,2537.87,One year,Fiber optic,4,8.0,Bank transfer,No
C00330,49,Male,West,11,127.19,1282.27,Month-to-month,No,0,2.0,Bank transfer,Yes
C00331,49,Female,South,44,69.6,3151.15,Two year,DSL,1,7.0,Mailed check,Yes
C00332,39,Female,West,33,122.2,4274.32,One year,DSL,1,4.0,Mailed check,No
C00333,35,Male,East,58,88.9,5370.4,Month-to-month,Fiber optic,2,5.0,Credit card,No
C00334,65,Female,South,56,25.88,1369.66,One year,DSL,2,7.0,Mailed check,No
C00335,44,Female,South,34,46.7,1632.03,Month-to-month,DSL,2,2.0,Bank transfer,Yes
C00336,64,Male,West,27,132.1,3679.31,Month-to-month,Fiber optic,5,4.0,Credit card,Yes
C00337,72,Female,South,31,94.48,2931.9,One year,Fiber optic,2,4.0,Electronic check,No
C00338,36,Female,North,46,131.9,6030.02,Month-to-month,DSL,1,9.0,Mailed check,No
C00339,29,Male,Central,46,60.66,2530.79,Two year,Fiber optic,1,10.0,Mailed check,No
C00340,72,Male,South,37,107.4,3844.04,One year,DSL,0,10.0,Credit card,No
C00341,54,Male,West,39,113.78,4333.12,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C00342,34,Female,West,72,137.21,9689.91,Two year,Fiber optic,2,7.0,Electronic check,No
C00343,53,Female,Central,19,27.09,531.13,Month-to-month,No,1,8.0,Electronic check,No
C00344,47,Male,West,13,134.51,1878.61,Month-to-month,DSL,2,8.0,Bank transfer,No
C00345,69,Male,West,58,70.03,3998.86,Month-to-month,No,2,7.0,Credit card,No
C00346,32,Male,Central,68,121.37,7953.16,Two year,No,1,10.0,Credit card,No
C00347,74,Male,Central,44,87.64,3838.4,Month-to-month,Fiber optic,2,4.0,Electronic check,No
C00348,71,Male,North,29,89.93,2649.07,Month-to-month,No,3,8.0,Credit card,Yes
C00349,28,Male,West,26,66.33,1755.54,Month-to-month,DSL,1,7.0,Bank transfer,No
C00350,27,Female,North,34,120.27,3981.01,Month-to-month,DSL,3,8.0,Mailed check,No
C00351,48,Male,Central,4,55.36,55.36,Month-to-month,No,2,10.0,Credit card,Yes
C00352,20,Female,North,39,81.61,3315.75,One year,Fiber optic,1,1.0,Electronic check,No
C00353,35,Male,South,20,89.42,1841.16,Two year,Fiber optic,3,9.0,Electronic check,No
C00354,42,Male,North,20,110.39,2105.62,One year,DSL,2,9.0,Mailed check,No
C00355,73,Female,West,41,79.24,3023.66,Month-to-month,DSL,1,9.0,Mailed check,No
C00356,74,Female,North,70,103.23,7259.49,Month-to-month,DSL,1,3.0,Credit card,No
C00357,26,Female,North,15,80.81,1077.52,Month-to-month,DSL,4,6.0,Electronic check,No
C00358,68,Female,East,66,100.82,6711.52,Month-to-month,No,0,1.0,Bank transfer,No
C00359,23,Male,Central,38,102.53,3919.82,One year,DSL,3,1.0,Bank transfer,No
C00360,60,Male,East,71,106.59,7867.89,Month-to-month,No,2,6.0,Bank transfer,No
C00361,66,Female,East,28,119.68,3339.35,Two year,DSL,2,10.0,Electronic check,No
C00362,68,Female,West,72,87.18,6576.96,Month-to-month,Fiber optic,2,3.0,Mailed check,No
C00363,30,Female,East,48,47.23,2279.33,One year,No,0,8.0,Credit card,No
C00364,68,Female,South,49,103.16,4954.8,Two year,DSL,1,1.0,Credit card,No
C00365,24,Male,East,41,33.87,1230.35,One year,DSL,1,1.0,Electronic check,No
C00366,47,Male,North,33,50.18,1524.39,Two year,No,4,7.0,Electronic check,No
C00367,44,Male,South,38,116.1,4476.16,One year,DSL,3,3.0,Electronic check,No
C00368,36,Female,West,62,75.03,4671.23,One year,DSL,0,1.0,Credit card,No
C00369,19,Female,South,58,82.28,4496.44,Month-to-month,No,2,10.0,Mailed check,No
C00370,62,Male,North,2,138.55,430.12,Month-to-month,Fiber optic,2,9.0,Bank transfer,Yes
C00371,37,Female,North,51,52.04,2875.58,Two year,Fiber optic,1,1.0,Mailed check,No
C00372,55,Female,Central,61,27.25,1384.93,Month-to-month,DSL,1,10.0,Bank transfer,No
C00373,41,Male,South,54,37.81,2193.54,Two year,DSL,3,1.0,Electronic check,Yes
C00374,39,Male,North,36,53.12,2164.78,Month-to-month,Fiber optic,2,8.0,Bank transfer,No
C00375,68,Female,West,25,108.48,2442.59,One year,Fiber optic,3,8.0,Bank transfer,No
C00376,23,Female,East,49,114.22,5526.69,Month-to-month,DSL,3,3.0,Mailed check,Yes
C00377,59,Male,East,48,90.03,4194.01,Two year,No,2,2.0,Credit card,No
C00378,60,Male,Central,27,54.33,1612.99,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C00379,39,Male,South,30,85.0,2487.8,Month-to-month,Fiber optic,4,9.0,Bank transfer,No
C00380,32,Female,East,27,26.72,653.26,Two year,Fiber optic,1,1.0,Bank transfer,No
C00381,18,Male,West,4,103.41,476.83,Month-to-month,Fiber optic,2,9.0,Credit card,No
C00382,71,Female,West,3,95.64,520.86,Month-to-month,Fiber optic,0,7.0,Electronic check,No
C00383,72,Male,South,6,27.51,155.81,Two year,DSL,0,10.0,Credit card,No
C00384,31,Male,West,31,118.96,3617.15,Two year,No,1,3.0,Bank transfer,No
C00385,19,Male,West,37,112.79,4130.58,Month-to-month,Fiber optic,1,7.0,Electronic check,Yes
C00386,24,Female,North,30,60.45,1912.22,One year,No,0,5.0,Bank transfer,No
C00387,21,Male,North,69,98.07,6567.12,Month-to-month,No,3,7.0,Electronic check,No
C00388,65,Female,West,17,94.17,1598.42,Month-to-month,DSL,2,2.0,Electronic check,Yes
C00389,68,Male,North,29,41.47,1061.97,One year,Fiber optic,3,5.0,Electronic check,No
C00390,26,Female,Central,18,47.22,669.51,Month-to-month,Fiber optic,1,10.0,Electronic check,No
C00391,60,Male,North,22,103.57,1986.84,Month-to-month,Fiber optic,1,9.0,Credit card,Yes
C00392,28,Male,Central,43,132.36,5614.23,Month-to-month,No,7,3.0,Bank transfer,Yes
C00393,38,Female,West,23,91.27,2261.02,Two year,DSL,4,1.0,Credit card,No
C00394,52,Female,East,23,90.3,1779.39,One year,Fiber optic,4,5.0,Electronic check,No
C00395,59,Female,South,49,99.37,4950.54,Month-to-month,No,1,3.0,Bank transfer,No
C00396,67,Male,South,60,75.67,4442.87,Two year,No,1,3.0,Credit card,No
C00397,20,Female,West,16,31.23,340.17,Two year,DSL,0,2.0,Credit card,No
C00398,29,Male,West,9,70.6,686.98,Month-to-month,No,1,6.0,Bank transfer,No
C00399,33,Female,South,18,128.53,2510.13,Two year,DSL,3,1.0,Credit card,No
C00400,35,Female,East,42,117.57,5162.64,Month-to-month,Fiber optic,1,10.0,Credit card,No
C00401,74,Female,Central,70,131.65,9258.05,Month-to-month,DSL,3,1.0,Electronic check,No
C00402,62,Female,South,12,42.58,500.42,Month-to-month,Fiber optic,3,2.0,Electronic check,Yes
C00403,36,Female,West,4,83.19,391.49,Month-to-month,DSL,1,6.0,Electronic check,No
C00404,73,Female,North,39,92.24,3897.36,One year,DSL,2,2.0,Mailed check,No
C00405,46,Male,Central,72,49.14,3494.18,One year,DSL,4,6.0,Electronic check,No
C00406,46,Male,North,40,48.11,2094.64,Two year,No,3,1.0,Bank transfer,Yes
C00407,42,Female,South,67,114.93,7611.45,Month-to-month,Fiber optic,5,9.0,Bank transfer,No
C00408,26,Female,East,47,102.26,4681.63,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C00409,71,Female,South,3,99.43,563.63,Month-to-month,Fiber optic,1,4.0,Electronic check,No
C00410,18,Female,North,31,55.7,1727.1,Month-to-month,Fiber optic,2,7.0,Electronic check,No
C00411,27,Male,West,56,83.28,4697.36,Two year,DSL,2,6.0,Electronic check,No
C00412,31,Male,North,37,27.65,1105.09,One year,DSL,3,9.0,Mailed check,No
C00413,33,Female,Central,15,39.94,465.2,One year,Fiber optic,1,8.0,Electronic check,No
C00414,25,Female,North,14,84.6,1118.66,One year,No,2,9.0,Credit card,No
C00415,19,Male,South,48,60.61,2812.97,Month-to-month,DSL,4,9.0,Electronic check,No
C00416,56,Male,Central,34,136.05,4675.53,Month-to-month,Fiber optic,2,2.0,Bank transfer,Yes
C00417,73,Male,North,42,79.22,3382.24,Month-to-month,No,0,8.0,Electronic check,No
C00418,24,Male,North,27,34.61,844.39,Two year,No,1,10.0,Electronic check,No
C00419,34,Female,West,25,27.05,976.25,Month-to-month,DSL,1,2.0,Electronic check,No
C00420,46,Female,North,48,108.4,5199.09,Month-to-month,No,3,9.0,Mailed check,No
C00421,70,Female,Central,1,44.72,60.14,One year,Fiber optic,4,,Credit card,No
C00422,57,Female,East,32,46.6,1692.72,Month-to-month,Fiber optic,3,7.0,Electronic check,No
C00423,61,Male,,27,73.74,1859.74,Month-to-month,Fiber optic,2,8.0,Bank transfer,No
C00424,51,Male,South,57,55.37,3077.96,Month-to-month,DSL,2,4.0,Bank transfer,No
C00425,41,Male,North,53,95.91,5126.06,Month-to-month,No,5,9.0,Credit card,No
C00426,29,Male,Central,31,80.85,2285.0,Month-to-month,Fiber optic,0,8.0,Mailed check,Yes
C00427,67,Female,West,19,37.82,682.96,Two year,Fiber optic,1,5.0,Electronic check,Yes
C00428,63,Male,Central,17,115.25,2259.25,One year,No,2,7.0,Bank transfer,No
C00429,19,Male,South,16,73.97,1457.87,Month-to-month,Fiber optic,1,10.0,Bank transfer,No
C00430,58,Female,East,20,95.25,2039.58,One year,DSL,2,4.0,Credit card,No
C00431,22,Female,East,55,25.45,1577.16,One year,DSL,1,9.0,Credit card,No
C00432,60,Male,East,4,97.04,462.17,One year,No,0,1.0,Electronic check,Yes
C00433,65,Male,South,2,57.53,57.53,Two year,Fiber optic,4,8.0,Electronic check,No
C00434,25,Female,South,39,81.85,3438.69,One year,No,1,6.0,Credit card,No
C00435,42,Female,West,17,59.24,864.76,Month-to-month,Fiber optic,1,8.0,Mailed check,Yes
C00436,25,Female,North,60,139.57,8519.47,Month-to-month,Fiber optic,0,6.0,Electronic check,Yes
C00437,50,Male,South,55,51.55,2758.87,Month-to-month,No,1,5.0,Credit card,No
C00438,70,Male,South,56,129.98,7211.53,Month-to-month,Fiber optic,3,2.0,Electronic check,No
C00439,22,Male,North,33,130.57,4389.61,Two year,Fiber optic,2,3.0,Electronic check,Yes
C00440,40,Female,North,32,73.42,2649.44,One year,DSL,1,10.0,Credit card,No
C00441,73,Female,East,31,59.96,2073.06,Month-to-month,No,3,5.0,Mailed check,No
C00442,35,Female,North,15,68.82,1083.11,Two year,Fiber optic,0,2.0,Electronic check,No
C00443,25,Female,South,41,138.77,5699.0,One year,Fiber optic,2,2.0,Electronic check,Yes
C00444,45,Female,East,63,96.16,6175.3,Month-to-month,Fiber optic,1,3.0,Electronic check,No
C00445,46,Male,Central,19,87.65,1870.12,Two year,DSL,2,8.0,Credit card,No
C00446,55,Male,North,5,29.13,29.13,Month-to-month,Fiber optic,4,4.0,Credit card,Yes
C00447,35,Female,East,41,122.5,5003.45,Month-to-month,DSL,4,5.0,Electronic check,No
C00448,72,Male,,29,34.64,846.69,Month-to-month,DSL,3,7.0,Electronic check,No
C00449,47,Male,East,58,30.4,1730.4,Two year,No,3,7.0,Electronic check,No
C00450,34,Male,East,62,56.61,3321.13,Month-to-month,Fiber optic,2,1.0,Electronic check,No
C00451,72,Male,West,69,79.72,5229.77,Month-to-month,No,1,4.0,Bank transfer,No
C00452,70,Female,East,29,127.96,3512.95,One year,Fiber optic,0,8.0,Bank transfer,No
C00453,46,Female,Central,65,115.86,7447.87,Two year,DSL,1,8.0,Electronic check,No
C00454,19,Female,North,9,47.73,517.55,Month-to-month,Fiber optic,2,5.0,Credit card,No
C00455,52,Male,North,27,67.79,1708.25,Month-to-month,DSL,3,3.0,Electronic check,Yes
C00456,49,Male,North,20,114.73,2164.74,Two year,Fiber optic,2,2.0,Electronic check,Yes
C00457,26,Male,South,67,85.62,5795.9,One year,No,2,1.0,Credit card,No
C00458,54,Male,North,44,45.07,2026.1,Month-to-month,Fiber optic,2,2.0,Bank transfer,Yes
C00459,65,Female,North,27,70.55,2160.18,Month-to-month,Fiber optic,1,10.0,Electronic check,No
C00460,24,Female,South,11,96.98,1206.98,Month-to-month,No,0,5.0,Electronic check,Yes
C00461,59,Female,Central,57,136.92,7650.56,One year,Fiber optic,4,4.0,Electronic check,Yes
C00462,25,Male,Central,48,101.11,4752.69,One year,Fiber optic,4,5.0,Electronic check,No
C00463,60,Female,North,62,26.86,1777.29,One year,Fiber optic,4,6.0,Credit card,No
C00464,41,Male,Central,32,106.08,3261.58,Month-to-month,Fiber optic,7,2.0,Bank transfer,No
C00465,18,Male,South,11,53.85,543.7,One year,DSL,4,10.0,Electronic check,No
C00466,73,Female,East,25,124.15,2847.18,Month-to-month,Fiber optic,5,5.0,Bank transfer,No
C00467,27,Male,,45,69.15,2915.76,Two year,Fiber optic,3,6.0,Mailed check,No
C00468,51,Male,East,18,47.96,1052.19,Month-to-month,DSL,1,6.0,Electronic check,No
C00469,28,Female,West,6,78.81,497.94,Month-to-month,No,5,10.0,Credit card,Yes
C00470,71,Male,West,60,54.35,3166.65,Month-to-month,DSL,1,10.0,Credit card,No
C00471,60,Female,East,39,52.12,1959.4,Month-to-month,Fiber optic,0,2.0,Credit card,No
C00472,63,Male,,29,90.93,2894.26,Month-to-month,No,2,8.0,Mailed check,No
C00473,42,Female,West,40,113.24,4431.08,One year,DSL,3,2.0,Mailed check,No
C00474,44,Male,North,54,121.02,6606.08,Two year,No,2,1.0,Credit card,No
C00475,54,Male,South,1,70.73,201.45,Month-to-month,No,4,6.0,Bank transfer,No
C00476,62,Female,North,32,32.68,1262.51,Month-to-month,Fiber optic,0,5.0,Credit card,No
C00477,66,Male,West,19,80.66,1404.88,Month-to-month,No,2,5.0,Bank transfer,No
C00478,19,Female,East,7,74.88,314.24,One year,Fiber optic,1,1.0,Mailed check,No
C00479,55,Male,West,3,47.65,47.65,Month-to-month,Fiber optic,1,7.0,Bank transfer,Yes
C00480,24,Female,East,32,128.06,4207.57,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C00481,34,Female,South,40,137.03,5779.99,Month-to-month,Fiber optic,5,1.0,Electronic check,Yes
C00482,65,Male,North,37,30.95,1260.02,Month-to-month,Fiber optic,1,4.0,Bank transfer,No
C00483,32,Male,Central,57,116.51,6542.15,One year,DSL,1,2.0,Electronic check,No
C00484,63,Female,South,33,99.26,3453.75,Month-to-month,Fiber optic,2,10.0,Credit card,No
C00485,44,Female,North,43,55.07,2297.65,Month-to-month,No,3,8.0,Credit card,No
C00486,31,Male,South,59,98.04,5659.6,Two year,No,5,5.0,Bank transfer,No
C00487,37,Male,Central,48,39.79,1860.21,Month-to-month,No,1,1.0,Bank transfer,No
C00488,48,Female,South,66,32.98,2089.51,One year,DSL,2,9.0,Electronic check,No
C00489,61,Female,Central,16,139.25,2122.72,Month-to-month,Fiber optic,4,4.0,Bank transfer,Yes
C00490,52,Male,East,57,98.18,5779.52,Two year,Fiber optic,4,6.0,Bank transfer,Yes
C00491,71,Male,Central,51,54.12,2682.75,One year,DSL,1,8.0,Electronic check,No
C00492,67,Female,West,42,76.75,2985.41,Month-to-month,Fiber optic,3,4.0,Credit card,Yes
C00493,60,Male,North,1,134.26,222.14,Two year,Fiber optic,0,10.0,Bank transfer,No
C00494,52,Male,East,39,75.45,2799.36,Month-to-month,No,1,3.0,Electronic check,No
C00495,34,Female,East,62,128.55,7831.74,Month-to-month,DSL,8,4.0,Credit card,No
C00496,41,Male,South,47,124.91,5975.96,One year,No,1,2.0,Electronic check,No
C00497,24,Female,East,1,64.58,64.58,One year,No,4,4.0,Bank transfer,No
C00498,39,Male,North,21,105.04,2137.91,Month-to-month,Fiber optic,3,8.0,Electronic check,No
C00499,70,Female,West,41,100.96,4145.69,Month-to-month,DSL,2,5.0,Credit card,No
C00500,42,Male,Central,59,113.69,6664.76,Month-to-month,DSL,3,9.0,Credit card,No
C00501,24,Female,North,33,67.08,2149.26,One year,No,4,9.0,Electronic check,No
C00502,55,Male,East,62,31.01,1622.62,Two year,DSL,1,4.0,Credit card,No
C00503,72,Male,West,58,44.67,2564.93,Month-to-month,DSL,3,8.0,Electronic check,No
C00504,67,Female,North,20,95.9,2160.02,Two year,No,1,5.0,Electronic check,No
C00505,33,Female,South,15,114.14,1806.55,Month-to-month,Fiber optic,2,5.0,Credit card,Yes
C00506,43,Female,South,66,111.95,7332.37,One year,Fiber optic,3,3.0,Credit card,No
C00507,48,Male,North,43,92.12,4031.69,Two year,DSL,3,1.0,Credit card,No
C00508,32,Male,Central,62,34.75,2248.6,One year,Fiber optic,2,5.0,Electronic check,No
C00509,33,Female,East,67,26.99,1682.02,Month-to-month,No,3,7.0,Credit card,No
C00510,31,Female,West,31,114.95,3752.03,Month-to-month,Fiber optic,3,9.0,Electronic check,No
C00511,74,Male,East,4,88.18,377.18,Month-to-month,DSL,4,5.0,Electronic check,Yes
C00512,60,Female,Central,66,115.01,7543.81,One year,DSL,2,2.0,Electronic check,No
C00513,65,,Central,43,43.72,2118.53,Two year,Fiber optic,2,5.0,Electronic check,No
C00514,64,Female,West,9,71.85,346.65,Month-to-month,DSL,0,3.0,Credit card,Yes
C00515,72,Female,South,39,130.7,4920.93,Month-to-month,No,2,10.0,Mailed check,Yes
C00516,24,Female,East,3,44.73,230.43,Month-to-month,DSL,1,,Electronic check,No
C00517,68,Female,Central,21,32.08,774.79,One year,DSL,0,10.0,Bank transfer,No
C00518,21,Female,East,26,100.15,2850.92,One year,No,1,4.0,Electronic check,No
C00519,45,Female,East,33,93.37,2781.21,Month-to-month,No,6,5.0,Electronic check,Yes
C00520,51,Female,North,41,134.48,5642.48,One year,Fiber optic,0,1.0,Credit card,Yes
C00521,38,Male,Central,61,129.24,7696.84,Month-to-month,No,0,2.0,Electronic check,Yes
C00522,26,Female,West,26,111.18,2953.51,One year,DSL,2,4.0,Bank transfer,Yes
C00523,28,Female,South,53,27.2,1431.85,Month-to-month,Fiber optic,1,4.0,Electronic check,No
C00524,65,Female,East,68,80.24,5583.8,Month-to-month,DSL,2,7.0,Bank transfer,No
C00525,36,Female,East,54,128.05,6879.39,One year,Fiber optic,4,3.0,Credit card,Yes
C00526,35,Male,North,19,74.87,1574.18,One year,Fiber optic,4,10.0,Bank transfer,No
C00527,70,Female,Central,49,135.65,6522.64,Month-to-month,No,1,8.0,Electronic check,No
C00528,26,Male,Central,21,100.04,2088.62,One year,DSL,0,9.0,Electronic check,No
C00529,70,Male,Central,35,37.59,1344.57,Month-to-month,Fiber optic,2,4.0,Bank transfer,No
C00530,70,Male,South,46,83.57,4095.73,Month-to-month,No,2,6.0,Credit card,Yes
C00531,52,Female,South,22,105.0,2434.94,Two year,Fiber optic,1,6.0,Bank transfer,No
C00532,27,Female,North,1,32.52,63.17,Two year,DSL,1,8.0,Credit card,Yes
C00533,26,Female,West,61,64.63,4038.4,Month-to-month,Fiber optic,0,9.0,Bank transfer,No
C00534,34,Male,South,53,107.46,5858.3,Two year,Fiber optic,4,6.0,Bank transfer,No
C00535,50,Male,Central,9,43.06,443.72,One year,Fiber optic,4,10.0,Electronic check,No
C00536,26,Female,Central,28,65.06,1667.89,Month-to-month,Fiber optic,1,5.0,Mailed check,Yes
C00537,43,Male,North,19,104.34,2076.72,Month-to-month,Fiber optic,0,3.0,Bank transfer,No
C00538,24,Female,Central,71,114.19,8103.24,Month-to-month,Fiber optic,2,2.0,Electronic check,No
C00539,48,Female,North,68,84.63,5701.89,One year,Fiber optic,3,4.0,Electronic check,No
C00540,19,Female,East,50,135.04,6634.21,Two year,DSL,5,3.0,Bank transfer,Yes
C00541,58,Male,East,32,131.41,4292.02,Month-to-month,DSL,0,3.0,Bank transfer,Yes
C00542,21,Male,Central,4,79.45,394.6,Month-to-month,Fiber optic,3,5.0,Mailed check,No
C00543,29,Male,West,18,43.43,638.41,Month-to-month,No,2,3.0,Bank transfer,Yes
C00544,27,Female,Central,7,113.89,631.31,Month-to-month,Fiber optic,1,10.0,Electronic check,Yes
C00545,65,Male,East,57,52.96,3302.46,One year,DSL,3,4.0,Electronic check,No
C00546,21,Female,Central,7,121.92,982.53,Month-to-month,Fiber optic,5,7.0,Credit card,Yes
C00547,42,Male,Central,49,92.52,4546.49,One year,Fiber optic,2,8.0,Credit card,Yes
